# 0953d8f1-e7b9-4d44-8ca6-2e6ada0985f4
# 8c2cec4c57832ff121917315709ba66d2c4a73be
# x_ref_m; y_ref_m; width_right_m; width_left_m; x_normvec_m; y_normvec_m; alpha_m; s_racetraj_m; psi_racetraj_rad; kappa_racetraj_radpm; vx_racetraj_mps; ax_racetraj_mps2
-61.2079875; -8.6655464; 11.7200584; 2.6319044; 0.5546338; 0.8320946; 0.1264599; 71.9687448; 0.9844421; 0.0000073; 56.0382249; 1.4856656
-63.7032160; -7.0023250; 11.7159916; 2.6371385; 0.5546444; 0.8320875; 0.1217033; 74.9674918; 0.9844715; 0.0000074; 56.1433888; 1.4462292
-66.1984266; -5.3390730; 11.7208459; 2.6479137; 0.5546534; 0.8320815; 0.1168448; 77.9662414; 0.9844865; 0.0000075; 56.1948476; 1.4269322
-68.6936227; -3.6757953; 11.7214618; 2.6682328; 0.5546607; 0.8320766; 0.1118892; 80.9649936; 0.9845169; 0.0000077; 56.2955786; 1.3891580
-71.1888071; -2.0124969; 11.7348128; 2.6859007; 0.5546665; 0.8320728; 0.1068409; 83.9637480; 0.9845324; 0.0000078; 56.3448741; 1.3706722
-73.6839831; -0.3491826; 11.7601452; 2.6933855; 0.5546706; 0.8320700; 0.1017048; 86.9625046; 0.9845639; 0.0000080; 56.4413814; 1.3344820
-76.1791538; 1.3141425; 11.7722472; 2.6956562; 0.5546732; 0.8320683; 0.0964853; 89.9612631; 0.9845799; 0.0000081; 56.4886153; 1.3167693
-78.6743223; 2.9774737; 11.7728226; 2.6961774; 0.5546741; 0.8320677; 0.0911872; 92.9600235; 0.9846125; 0.0000082; 56.5810966; 1.2820888
-81.1694918; 4.6408058; 11.7603829; 2.7085086; 0.5546734; 0.8320682; 0.0858150; 95.9587855; 0.9846290; 0.0000083; 56.6263647; 1.2651132
-83.6646652; 6.3041341; 11.7237337; 2.7197534; 0.5546710; 0.8320697; 0.0803735; 98.9575489; 0.9846626; 0.0000085; 56.7150065; 1.2318726
-86.1598458; 7.9674535; 11.7017572; 2.7282875; 0.5546671; 0.8320724; 0.0748672; 101.9563137; 0.9846797; 0.0000086; 56.7583997; 1.2156001
-88.6550366; 9.6307593; 11.7024277; 2.7375183; 0.5546615; 0.8320761; 0.0693008; 104.9550796; 0.9847144; 0.0000088; 56.8433783; 1.1837331
-91.1502408; 11.2940463; 11.7115385; 2.7410831; 0.5546544; 0.8320808; 0.0636790; 107.9538465; 0.9847320; 0.0000089; 56.8849823; 1.1681317
-93.6454614; 12.9573098; 11.7304179; 2.7442860; 0.5546456; 0.8320867; 0.0580062; 110.9526142; 0.9847677; 0.0000090; 56.9664646; 1.1375758
-96.1407017; 14.6205447; 11.7464023; 2.7435045; 0.5546352; 0.8320936; 0.0522873; 113.9513825; 0.9847859; 0.0000091; 57.0063606; 1.1226148
-98.6359646; 16.2837462; 11.7568199; 2.7391466; 0.5546231; 0.8321017; 0.0465268; 116.9501512; 0.9848226; 0.0000093; 57.0845047; 1.0933107
-101.1312534; 17.9469094; 11.7570253; 2.7329986; 0.5546095; 0.8321108; 0.0407294; 119.9489202; 0.9848413; 0.0000094; 57.1227696; 1.0789614
-103.6265711; 19.6100292; 11.7575044; 2.7236132; 0.5545942; 0.8321209; 0.0348997; 122.9476894; 0.9848792; 0.0000096; 57.1977252; 1.0508531
-106.1219209; 21.2731008; 11.7592670; 2.7039986; 0.5545774; 0.8321322; 0.0290423; 125.9464584; 0.9848983; 0.0000096; 57.2344317; 1.0370881
-108.6173058; 22.9361193; 11.7533889; 2.6930294; 0.5545589; 0.8321445; 0.0231619; 128.9452272; 0.9849372; 0.0000098; 57.3063408; 1.0101222
-111.1127290; 24.5990797; 11.7282732; 2.6883267; 0.5545388; 0.8321579; 0.0172632; 131.9439957; 0.9849570; 0.0000099; 57.3415582; 0.9969157
-113.6081936; 26.2619771; 11.6941463; 2.6915191; 0.5545170; 0.8321724; 0.0113506; 134.9427635; 0.9849969; 0.0000101; 57.4105553; 0.9710418
-116.1037027; 27.9248066; 11.6603619; 2.6891413; 0.5544937; 0.8321879; 0.0054290; 137.9415306; 0.9850172; 0.0000102; 57.4443492; 0.9583690
-118.5992595; 29.5875632; 11.6546595; 2.6975457; 0.5544687; 0.8322046; -0.0004971; 140.9402967; 0.9850582; 0.0000104; 57.5105622; 0.9335392
-121.0948669; 31.2502421; 11.6519284; 2.7157820; 0.5544422; 0.8322223; -0.0064231; 143.9390618; 0.9850790; 0.0000104; 57.5429949; 0.9213769
-123.5905282; 32.9128382; 11.6489666; 2.7346141; 0.5544140; 0.8322410; -0.0123442; 146.9378256; 0.9851210; 0.0000106; 57.6065453; 0.8975455
-126.0862465; 34.5753467; 11.6532276; 2.7513092; 0.5543841; 0.8322609; -0.0182559; 149.9365880; 0.9851423; 0.0000107; 57.6376759; 0.8858716
-128.5820248; 36.2377627; 11.6511675; 2.7705717; 0.5543527; 0.8322818; -0.0241536; 152.9353488; 0.9851855; 0.0000109; 57.6986790; 0.8629954
-131.0778663; 37.9000812; 11.6553458; 2.7773772; 0.5543197; 0.8323039; -0.0300325; 155.9341078; 0.9852073; 0.0000110; 57.7285638; 0.8517886
-133.5737741; 39.5622972; 11.6530006; 2.7886108; 0.5542850; 0.8323269; -0.0358881; 158.9328649; 0.9852515; 0.0000111; 57.7871295; 0.8298265
-136.0697514; 41.2244059; 11.6371058; 2.8010518; 0.5542487; 0.8323511; -0.0417156; 161.9316199; 0.9852739; 0.0000112; 57.8158219; 0.8190668
-138.5658012; 42.8864024; 11.6163790; 2.7985509; 0.5542108; 0.8323763; -0.0475106; 164.9303727; 0.9853191; 0.0000114; 57.8720545; 0.7979796
-141.0619266; 44.5482817; 11.5987663; 2.8043530; 0.5541713; 0.8324027; -0.0532683; 167.9291230; 0.9853420; 0.0000115; 57.8996056; 0.7876479
-143.5581308; 46.2100389; 11.5796271; 2.8059629; 0.5541302; 0.8324300; -0.0589841; 170.9278708; 0.9853883; 0.0000117; 57.9536045; 0.7673983
-146.0544168; 47.8716690; 11.5692907; 2.8174115; 0.5540874; 0.8324585; -0.0646534; 173.9266159; 0.9854117; 0.0000118; 57.9800627; 0.7574765
-148.5507878; 49.5331672; 11.5992216; 2.8229219; 0.5540430; 0.8324880; -0.0702715; 176.9253580; 0.9854591; 0.0000119; 58.0319225; 0.7380290
-151.0472470; 51.1945284; 11.6350524; 2.8395821; 0.5539970; 0.8325187; -0.0758338; 179.9240971; 0.9854830; 0.0000120; 58.0573341; 0.7284997
-153.5437973; 52.8557479; 11.6552014; 2.8500047; 0.5539494; 0.8325503; -0.0813356; 182.9228330; 0.9855314; 0.0000122; 58.1071450; 0.7098206
-156.0404420; 54.5168206; 11.6674268; 2.8531784; 0.5539002; 0.8325831; -0.0867724; 185.9215656; 0.9855559; 0.0000123; 58.1315538; 0.7006673
-158.5371841; 56.1777416; 11.6607253; 2.8508682; 0.5538493; 0.8326169; -0.0921394; 188.9202947; 0.9856054; 0.0000125; 58.1794018; 0.6827243
-161.0340268; 57.8385061; 11.6290473; 2.8416409; 0.5537968; 0.8326518; -0.0974320; 191.9190201; 0.9856304; 0.0000126; 58.2028499; 0.6739313
-163.5309732; 59.4991090; 11.5967975; 2.8422573; 0.5537427; 0.8326878; -0.1026457; 194.9177417; 0.9856809; 0.0000127; 58.2488168; 0.6566937
-166.0280263; 61.1595455; 11.5620092; 2.8473065; 0.5536870; 0.8327249; -0.1077757; 197.9164594; 0.9857064; 0.0000128; 58.2713442; 0.6482459
-168.5251894; 62.8198106; 11.5269981; 2.8555507; 0.5536297; 0.8327630; -0.1128174; 200.9151730; 0.9857580; 0.0000130; 58.3155082; 0.6316844
-171.0224654; 64.4798994; 11.5149802; 2.8535873; 0.5535707; 0.8328022; -0.1177662; 203.9138824; 0.9857841; 0.0000131; 58.3371531; 0.6235676
-173.5198576; 66.1398070; 11.4971279; 2.8466832; 0.5535101; 0.8328424; -0.1226174; 206.9125874; 0.9858367; 0.0000133; 58.3795889; 0.6076542
-176.0173690; 67.7995284; 11.4970269; 2.8337900; 0.5534479; 0.8328838; -0.1273665; 209.9112880; 0.9858633; 0.0000133; 58.4003877; 0.5998546
-178.5150028; 69.4590587; 11.4912743; 2.8093120; 0.5533841; 0.8329262; -0.1320087; 212.9099839; 0.9859170; 0.0000135; 58.4411664; 0.5845626
-181.0127620; 71.1183930; 11.4746262; 2.7923683; 0.5533187; 0.8329696; -0.1365394; 215.9086751; 0.9859441; 0.0000136; 58.4611538; 0.5770673
-183.5106498; 72.7775264; 11.4662153; 2.7785549; 0.5532516; 0.8330142; -0.1409540; 218.9073614; 0.9859989; 0.0000138; 58.5003435; 0.5623712
-186.0086694; 74.4364540; 11.4564691; 2.7669547; 0.5531829; 0.8330598; -0.1452478; 221.9060428; 0.9860265; 0.0000139; 58.5195528; 0.5551677
-188.5068237; 76.0951708; 11.4609416; 2.7428511; 0.5531126; 0.8331065; -0.1494162; 224.9047190; 0.9860823; 0.0000140; 58.5572183; 0.5410431
-191.0051160; 77.7536718; 11.4520359; 2.7186891; 0.5530407; 0.8331542; -0.1534546; 227.9033900; 0.9861105; 0.0000141; 58.5756814; 0.5341195
-193.5035493; 79.4119522; 11.4458385; 2.6966146; 0.5529671; 0.8332031; -0.1573583; 230.9020557; 0.9861673; 0.0000143; 58.6118848; 0.5205432
-196.0021267; 81.0700071; 11.4273745; 2.6923758; 0.5528919; 0.8332530; -0.1611227; 233.9007159; 0.9861960; 0.0000144; 58.6296318; 0.5138881
-198.5008514; 82.7278314; 11.4228572; 2.7047345; 0.5528151; 0.8333039; -0.1647431; 236.8993706; 0.9862539; 0.0000146; 58.6644325; 0.5008378
-200.9997265; 84.3854204; 11.4277340; 2.7114622; 0.5527367; 0.8333559; -0.1682149; 239.8980197; 0.9862832; 0.0000147; 58.6814925; 0.4944403
-203.4987551; 86.0427690; 11.4467677; 2.7171422; 0.5526567; 0.8334090; -0.1715335; 242.8966629; 0.9863421; 0.0000148; 58.7149472; 0.4818948
-205.9979403; 87.6998723; 11.4704272; 2.7304977; 0.5525750; 0.8334632; -0.1746941; 245.8953004; 0.9863719; 0.0000149; 58.7313479; 0.4757445
-208.4972853; 89.3567255; 11.5027281; 2.7491349; 0.5524917; 0.8335184; -0.1776923; 248.8939318; 0.9864319; 0.0000151; 58.7635108; 0.4636834
-210.9967930; 91.0133235; 11.5244355; 2.7613021; 0.5524067; 0.8335747; -0.1805232; 251.8925573; 0.9864622; 0.0000152; 58.7792788; 0.4577705
-213.4964667; 92.6696615; 11.5497514; 2.7616837; 0.5523202; 0.8336321; -0.1831824; 254.8911767; 0.9865232; 0.0000154; 58.8102018; 0.4461743
-215.9963095; 94.3257345; 11.5662991; 2.7584134; 0.5522320; 0.8336905; -0.1856651; 257.8897898; 0.9865540; 0.0000155; 58.8253624; 0.4404891
-218.4963245; 95.9815376; 11.5664802; 2.7586734; 0.5521422; 0.8337500; -0.1879666; 260.8883967; 0.9866162; 0.0000156; 58.8550951; 0.4293393
-220.9965147; 97.6370659; 11.5635563; 2.7530571; 0.5520508; 0.8338105; -0.1900825; 263.8869973; 0.9866475; 0.0000157; 58.8696726; 0.4238728
-223.4968834; 99.2923145; 11.5553024; 2.7500900; 0.5519577; 0.8338721; -0.1920079; 266.8855915; 0.9867107; 0.0000159; 58.8982627; 0.4131515
-225.9974336; 100.9472783; 11.5542369; 2.7366456; 0.5518630; 0.8339348; -0.1937383; 269.8841792; 0.9867425; 0.0000160; 58.9122804; 0.4078949
-228.4981684; 102.6019526; 11.5558387; 2.7319138; 0.5517667; 0.8339985; -0.1952691; 272.8827604; 0.9868068; 0.0000162; 58.9397732; 0.3975850
-230.9990910; 104.2563323; 11.5553665; 2.7371578; 0.5516688; 0.8340633; -0.1965955; 275.8813350; 0.9868391; 0.0000162; 58.9532533; 0.3925300
-233.5002044; 105.9104126; 11.5550837; 2.7368179; 0.5515692; 0.8341291; -0.1977130; 278.8799030; 0.9869044; 0.0000164; 58.9796925; 0.3826153
-236.0015118; 107.5641885; 11.5551248; 2.7292088; 0.5514680; 0.8341961; -0.1986168; 281.8784644; 0.9869373; 0.0000165; 58.9926563; 0.3777539
-238.5030163; 109.2176551; 11.5504362; 2.7230687; 0.5513651; 0.8342640; -0.1993024; 284.8770190; 0.9870037; 0.0000167; 59.0180836; 0.3682187
-241.0047210; 110.8708075; 11.5454556; 2.7297997; 0.5512607; 0.8343331; -0.1997651; 287.8755669; 0.9870371; 0.0000168; 59.0305515; 0.3635432
-243.5066290; 112.5236407; 11.5489293; 2.7332287; 0.5511546; 0.8344032; -0.2000000; 290.8741081; 0.9871039; 0.0000165; 59.0550068; 0.3543724
-246.0087435; 114.1761498; 11.5550712; 2.7375886; 0.5510469; 0.8344743; -0.2000000; 293.8726424; 0.9871363; 0.0000159; 59.0669985; 0.3498756
-248.5110675; 115.8283299; 11.5525336; 2.7395474; 0.5509374; 0.8345466; -0.1997503; 296.8711699; 0.9871936; 0.0000131; 59.0905202; 0.3410549
-251.0136037; 117.4801769; 11.5575441; 2.7278054; 0.5508279; 0.8346189; -0.1992284; 299.8696911; 0.9872191; 0.0000124; 59.1020543; 0.3367296
-253.5163486; 119.1316966; 11.5546524; 2.6933304; 0.5507216; 0.8346890; -0.1984310; 302.8682071; 0.9872683; 0.0000121; 59.1246790; 0.3282454
-256.0192952; 120.7829011; 11.5548360; 2.6346164; 0.5506195; 0.8347564; -0.1973693; 305.8667190; 0.9872923; 0.0000119; 59.1357735; 0.3240849
-258.5224361; 122.4338026; 11.5641185; 2.5613674; 0.5505213; 0.8348211; -0.1960548; 308.8652275; 0.9873391; 0.0000115; 59.1575365; 0.3159238
-261.0257640; 124.0844135; 11.5787839; 2.4905478; 0.5504270; 0.8348833; -0.1944991; 311.8637333; 0.9873619; 0.0000113; 59.1682087; 0.3119218
-263.5292716; 125.7347460; 11.6050534; 2.4971236; 0.5503368; 0.8349428; -0.1927136; 314.8622372; 0.9874063; 0.0000109; 59.1891436; 0.3040712
-266.0329518; 127.3848124; 11.6411929; 2.5225007; 0.5502504; 0.8349997; -0.1907098; 317.8607399; 0.9874279; 0.0000107; 59.1994099; 0.3002213
-268.5367971; 129.0346249; 11.6839456; 2.4191467; 0.5501681; 0.8350539; -0.1884992; 320.8592421; 0.9874698; 0.0000103; 59.2195491; 0.2926691
-271.0408003; 130.6841959; 11.7146913; 2.1202705; 0.5500897; 0.8351056; -0.1860933; 323.8577445; 0.9874902; 0.0000101; 59.2294254; 0.2889655
-273.5449541; 132.3335375; 11.7475235; 1.8199637; 0.5500153; 0.8351546; -0.1835037; 326.8562478; 0.9875296; 0.0000097; 59.2488000; 0.2817000
-276.0492512; 133.9826620; 11.7585997; 1.8532774; 0.5499448; 0.8352010; -0.1807417; 329.8547527; 0.9875488; 0.0000095; 59.2583015; 0.2781369
-278.5536845; 135.6315818; 11.7730220; 2.2019389; 0.5498783; 0.8352448; -0.1778190; 332.8532598; 0.9875858; 0.0000091; 59.2769411; 0.2711471
-281.0582465; 137.2803090; 11.7677254; 2.5046341; 0.5498158; 0.8352860; -0.1747469; 335.8517699; 0.9876037; 0.0000089; 59.2860823; 0.2677191
-283.5629300; 138.9288559; 11.7610933; 2.4160112; 0.5497572; 0.8353245; -0.1715371; 338.8502835; 0.9876383; 0.0000085; 59.3040155; 0.2609942
-286.0677277; 140.5772348; 11.7344851; 2.2726183; 0.5497026; 0.8353604; -0.1682010; 341.8488013; 0.9876550; 0.0000082; 59.3128104; 0.2576961
-288.5726323; 142.2254580; 11.7250502; 2.4341532; 0.5496519; 0.8353938; -0.1647501; 344.8473240; 0.9876872; 0.0000078; 59.3300646; 0.2512258
-291.0776366; 143.8735378; 11.7098797; 2.4496008; 0.5496053; 0.8354245; -0.1611959; 347.8458522; 0.9877027; 0.0000076; 59.3385267; 0.2480525
-293.5827332; 145.5214863; 11.7152009; 2.3562360; 0.5495626; 0.8354526; -0.1575499; 350.8443865; 0.9877324; 0.0000072; 59.3551281; 0.2418270
-296.0879149; 147.1693159; 11.7195123; 2.3029109; 0.5495238; 0.8354780; -0.1538236; 353.8429275; 0.9877466; 0.0000070; 59.3632702; 0.2387737
-298.5931745; 148.8170388; 11.7324974; 2.2416636; 0.5494891; 0.8355009; -0.1500285; 356.8414759; 0.9877739; 0.0000066; 59.3792441; 0.2327835
-301.0985045; 150.4646673; 11.7406997; 2.1998597; 0.5494583; 0.8355211; -0.1461762; 359.8400323; 0.9877869; 0.0000064; 59.3870785; 0.2298456
-303.6038978; 152.1122137; 11.7519829; 2.2149478; 0.5494315; 0.8355388; -0.1422780; 362.8385973; 0.9878118; 0.0000060; 59.4024491; 0.2240816
-306.1093470; 153.7596901; 11.7605191; 2.2494271; 0.5494086; 0.8355538; -0.1383456; 365.8371715; 0.9878236; 0.0000058; 59.4099877; 0.2212546
-308.6148449; 155.4071090; 11.7642470; 2.3038795; 0.5493897; 0.8355662; -0.1343904; 368.8357555; 0.9878460; 0.0000054; 59.4247781; 0.2157082
-311.1203843; 157.0544825; 11.7706526; 2.3167201; 0.5493748; 0.8355760; -0.1304240; 371.8343499; 0.9878566; 0.0000052; 59.4320324; 0.2129879
-313.6259577; 158.7018230; 11.7624421; 2.3277673; 0.5493639; 0.8355832; -0.1264577; 374.8329553; 0.9878765; 0.0000048; 59.4462650; 0.2076506
-316.1315579; 160.3491426; 11.7811091; 2.3209039; 0.5493569; 0.8355878; -0.1225032; 377.8315723; 0.9878859; 0.0000046; 59.4532458; 0.2050328
-318.6371777; 161.9964536; 11.8039782; 2.3307239; 0.5493539; 0.8355898; -0.1185718; 380.8302015; 0.9879034; 0.0000042; 59.4669420; 0.1998967
-321.1428098; 163.6437684; 11.8356513; 2.3390597; 0.5493549; 0.8355891; -0.1146752; 383.8288435; 0.9879115; 0.0000040; 59.4736598; 0.1973776
-323.6484468; 165.2910992; 11.8507696; 2.3373146; 0.5493598; 0.8355859; -0.1108249; 386.8274989; 0.9879266; 0.0000036; 59.4868403; 0.1924349
-326.1540816; 166.9384582; 11.8425473; 2.3287719; 0.5493688; 0.8355800; -0.1070322; 389.8261684; 0.9879335; 0.0000034; 59.4933051; 0.1900106
-328.6597068; 168.5858577; 11.8353202; 2.3075363; 0.5493816; 0.8355715; -0.1033087; 392.8248525; 0.9879461; 0.0000030; 59.5059895; 0.1852539
-331.1653151; 170.2333100; 11.8386100; 2.2810536; 0.5493985; 0.8355605; -0.0996660; 395.8235518; 0.9879518; 0.0000027; 59.5122111; 0.1829208
-333.6708992; 171.8808273; 11.8425298; 2.2629848; 0.5494193; 0.8355468; -0.0961154; 398.8222670; 0.9879620; 0.0000023; 59.5244184; 0.1783431
-336.1764520; 173.5284220; 11.8622028; 2.2614959; 0.5494441; 0.8355305; -0.0926685; 401.8209986; 0.9879664; 0.0000021; 59.5304061; 0.1760977
-338.6819660; 175.1761062; 11.8953124; 2.2465063; 0.5494729; 0.8355116; -0.0893369; 404.8197473; 0.9879742; 0.0000017; 59.5421545; 0.1716921
-341.1874340; 176.8238922; 11.9258360; 2.2317904; 0.5495056; 0.8354900; -0.0861319; 407.8185136; 0.9879774; 0.0000015; 59.5479172; 0.1695310
-343.6928488; 178.4717924; 11.9215967; 2.2327239; 0.5495423; 0.8354659; -0.0830650; 410.8172984; 0.9879827; 0.0000011; 59.5592243; 0.1652909
-346.1982030; 180.1198189; 11.9134637; 2.2377781; 0.5495830; 0.8354391; -0.0801479; 413.8161020; 0.9879847; 0.0000009; 59.5647705; 0.1632111
-348.7034894; 181.7679840; 11.9026248; 2.2277749; 0.5496276; 0.8354098; -0.0773918; 416.8149253; 0.9879875; 0.0000005; 59.5756530; 0.1591301
-351.2087007; 183.4163001; 11.8983919; 2.1990296; 0.5496762; 0.8353778; -0.0748084; 419.8137688; 0.9879883; 0.0000003; 59.5809911; 0.1571283
-353.7138296; 185.0647793; 11.9108787; 2.1665568; 0.5497288; 0.8353432; -0.0724092; 422.8126333; 0.9879887; -0.0000001; 59.5914652; 0.1532005
-356.2188687; 186.7134339; 11.9255932; 2.1396167; 0.5497853; 0.8353060; -0.0702055; 425.8115193; 0.9879882; -0.0000003; 59.5966030; 0.1512739
-358.7238110; 188.3622763; 11.9356074; 2.1314559; 0.5498458; 0.8352662; -0.0682089; 428.8104275; 0.9879861; -0.0000007; 59.6066843; 0.1474934
-361.2286490; 190.0113186; 11.9431383; 2.1278519; 0.5499103; 0.8352237; -0.0664309; 431.8093587; 0.9879845; -0.0000009; 59.6116295; 0.1456389
-363.7333754; 191.6605731; 11.9607370; 2.1216412; 0.5499787; 0.8351787; -0.0648829; 434.8083135; 0.9879799; -0.0000013; 59.6213329; 0.1420002
-366.2379831; 193.3100521; 11.9859982; 2.1165421; 0.5500511; 0.8351310; -0.0635765; 437.8072926; 0.9879770; -0.0000016; 59.6260927; 0.1402153
-368.7424646; 194.9597679; 12.0283405; 2.0880995; 0.5501275; 0.8350807; -0.0625230; 440.8062967; 0.9879700; -0.0000020; 59.6354324; 0.1367128
-371.2468128; 196.6097327; 12.0585846; 2.0540954; 0.5502078; 0.8350278; -0.0617341; 443.8053266; 0.9879658; -0.0000022; 59.6400140; 0.1349948
-373.7510204; 198.2599588; 12.0723863; 2.0509429; 0.5502921; 0.8349722; -0.0612210; 446.8043829; 0.9879562; -0.0000029; 59.6490039; 0.1316235
-376.2550803; 199.9104565; 12.0813570; 2.0462533; 0.5503788; 0.8349150; -0.0609919; 449.8034656; 0.9879494; -0.0000039; 59.6534139; 0.1299698
-378.7589870; 201.5612288; 12.0826631; 2.0509412; 0.5504666; 0.8348572; -0.0610407; 452.8025716; 0.9879298; -0.0000059; 59.6620673; 0.1267248
-381.2627351; 203.2122766; 12.0788161; 2.0613418; 0.5505555; 0.8347986; -0.0613577; 455.8016969; 0.9879171; -0.0000069; 59.6663122; 0.1251329
-383.7663194; 204.8636007; 12.0769433; 2.0714481; 0.5506453; 0.8347393; -0.0619333; 458.8008377; 0.9878857; -0.0000088; 59.6746419; 0.1220093
-386.2697346; 206.5152022; 12.0889743; 2.0673088; 0.5507362; 0.8346794; -0.0627577; 461.7999903; 0.9878670; -0.0000098; 59.6787280; 0.1204770
-388.7729753; 208.1670818; 12.1085578; 2.0494413; 0.5508280; 0.8346188; -0.0638215; 464.7991508; 0.9878238; -0.0000118; 59.6867460; 0.1174702
-391.2760363; 209.8192407; 12.1351852; 2.0231440; 0.5509209; 0.8345574; -0.0651150; 467.7983153; 0.9877992; -0.0000128; 59.6906793; 0.1159953
-393.7789122; 211.4716796; 12.1674668; 2.0095395; 0.5510149; 0.8344954; -0.0666285; 470.7974800; 0.9877441; -0.0000148; 59.6983976; 0.1131009
-396.2815978; 213.1243995; 12.1835445; 2.0116559; 0.5511098; 0.8344327; -0.0683524; 473.7966412; 0.9877136; -0.0000158; 59.7021838; 0.1116811
-398.7840878; 214.7774014; 12.2152209; 2.0022547; 0.5512058; 0.8343694; -0.0702771; 476.7957948; 0.9876467; -0.0000177; 59.7096137; 0.1088949
-401.2863768; 216.4306862; 12.2266235; 2.0099798; 0.5513027; 0.8343053; -0.0723929; 479.7949372; 0.9876103; -0.0000187; 59.7132584; 0.1075281
-403.7884596; 218.0842547; 12.2496704; 2.0067863; 0.5514007; 0.8342405; -0.0746904; 482.7940645; 0.9875316; -0.0000207; 59.7204106; 0.1048460
